noise_time,LASmax,phase,typecode,altitude,speed,flight_id,icao24,timestamp
2022-01-04 21:57:44+00:00,67.0,LANDUNG,B738,2250.0,142.0,1306,4d229d,2022-01-04 21:57:44+00:00
2022-01-04 22:00:03+00:00,68.0,LANDUNG,B738,38000.0,368.0,1160,4bcc50,2022-01-04 22:00:03+00:00
2022-01-04 22:53:57+00:00,67.4,LANDUNG,B738,27725.0,390.0,97,39a204,2022-01-04 22:53:57+00:00
2022-01-04 23:05:12+00:00,69.6,LANDUNG,B738,38000.0,398.0,97,39a204,2022-01-04 23:05:12+00:00
2022-01-04 23:50:45+00:00,68.2,LANDUNG,B738,38000.0,498.0,1316,4d232c,2022-01-04 23:50:45+00:00
2022-01-05 00:44:28+00:00,70.0,LANDUNG,B738,700.0,132.0,1317,4d232c,2022-01-05 00:44:28+00:00
2022-01-05 03:57:49+00:00,69.7,LANDUNG,B738,7375.0,265.0,1011,4ac98c,2022-01-05 03:57:49+00:00
2022-01-05 04:05:46+00:00,70.2,LANDUNG,B738,725.0,135.0,1011,4ac98c,2022-01-05 04:05:45+00:00
2022-01-05 08:06:17+00:00,70.7,LANDUNG,E195,650.0,130.0,833,44081d,2022-01-05 08:06:17+00:00
2022-01-05 08:54:09+00:00,68.6,LANDUNG,A319,675.0,116.0,431,3c6585,2022-01-05 08:54:09+00:00
2022-01-05 09:22:15+00:00,69.5,LANDUNG,B38M,39000.0,493.0,542,3c7438,2022-01-05 09:22:15+00:00
2022-01-05 09:54:02+00:00,73.4,LANDUNG,E190,700.0,121.0,56,39856d,2022-01-05 09:53:57+00:00
2022-01-05 11:27:26+00:00,74.5,LANDUNG,B734,775.0,138.0,1227,4ca7fa,2022-01-05 11:26:58+00:00
2022-01-05 11:50:18+00:00,72.5,LANDUNG,A320,575.0,125.0,1067,4b9064,2022-01-05 11:50:17+00:00
2022-01-05 12:07:21+00:00,71.1,LANDUNG,B738,675.0,141.0,1216,4bcdef,2022-01-05 12:07:10+00:00
2022-01-05 13:55:46+00:00,73.0,LANDUNG,B738,39000.0,478.0,1216,4bcdef,2022-01-05 13:55:46+00:00
2022-01-05 15:57:51+00:00,72.4,LANDUNG,A321,500.0,136.0,1100,4baa87,2022-01-05 15:57:51+00:00
2022-01-05 17:10:48+00:00,71.6,LANDUNG,B738,26500.0,359.0,1262,4cac62,2022-01-05 17:10:48+00:00
2022-01-05 17:36:48+00:00,68.1,LANDUNG,A320,575.0,125.0,879,440958,2022-01-05 17:36:23+00:00
2022-01-05 19:10:32+00:00,67.6,LANDUNG,B38M,625.0,130.0,542,3c7438,2022-01-05 19:09:48+00:00
2022-01-05 20:33:35+00:00,70.6,LANDUNG,B738,38000.0,427.0,1307,4d229d,2022-01-05 20:33:35+00:00
2022-01-05 20:52:59+00:00,69.3,LANDUNG,B738,38000.0,376.0,204,3c0d02,2022-01-05 20:52:59+00:00
2022-01-05 20:55:53+00:00,67.2,LANDUNG,E75L,500.0,107.0,951,4855d2,2022-01-05 20:55:41+00:00
2022-01-05 21:09:29+00:00,68.0,LANDUNG,E170,550.0,116.0,82,3986eb,2022-01-05 21:09:09+00:00
2022-01-05 21:59:21+00:00,68.2,LANDUNG,A319,450.0,116.0,390,3c6448,2022-01-05 21:59:06+00:00
2022-01-05 22:39:54+00:00,69.8,LANDUNG,B738,32950.0,440.0,98,39a204,2022-01-05 22:39:54+00:00
2022-01-05 23:29:59+00:00,70.2,LANDUNG,B738,28000.0,348.0,327,3c60d6,2022-01-05 23:29:59+00:00
2022-01-05 23:51:43+00:00,69.6,LANDUNG,B738,12375.0,261.0,327,3c60d6,2022-01-05 23:51:43+00:00
2022-01-06 00:03:21+00:00,70.4,LANDUNG,B738,475.0,131.0,328,3c60d6,2022-01-06 00:03:10+00:00
2022-01-06 04:03:15+00:00,68.3,LANDUNG,B738,31050.0,398.0,99,39a204,2022-01-06 04:03:15+00:00
2022-01-06 04:35:37+00:00,66.8,LANDUNG,B738,38000.0,427.0,1223,4bd152,2022-01-06 04:35:37+00:00
2022-01-06 07:45:03+00:00,67.4,LANDUNG,B738,37000.0,527.0,205,3c0d02,2022-01-06 07:45:03+00:00
2022-01-06 08:56:46+00:00,68.9,LANDUNG,E190,175.0,110.0,906,484f7d,2022-01-06 08:56:46+00:00
2022-01-06 09:03:21+00:00,67.6,LANDUNG,A321,100.0,132.0,1096,4baa52,2022-01-06 09:03:21+00:00
2022-01-06 11:20:57+00:00,68.3,LANDUNG,A319,150.0,116.0,420,3c6583,2022-01-06 11:20:51+00:00
2022-01-06 11:37:48+00:00,68.1,LANDUNG,B38M,150.0,137.0,1191,4bcda4,2022-01-06 11:37:48+00:00
2022-01-06 11:31:13+00:00,66.2,LANDUNG,A20N,125.0,125.0,1137,4bb846,2022-01-06 11:31:13+00:00
2022-01-06 11:37:48+00:00,67.2,LANDUNG,B38M,150.0,137.0,1191,4bcda4,2022-01-06 11:37:48+00:00
2022-01-06 12:16:57+00:00,67.8,LANDUNG,B738,36000.0,422.0,205,3c0d02,2022-01-06 12:16:57+00:00
2022-01-06 15:30:21+00:00,66.5,LANDUNG,CRJ9,175.0,128.0,288,3c4dc7,2022-01-06 15:30:07+00:00
2022-01-06 15:56:21+00:00,68.3,LANDUNG,B739,150.0,141.0,1116,4bab2f,2022-01-06 15:56:10+00:00
2022-01-06 18:14:26+00:00,66.5,LANDUNG,B738,350.0,134.0,131,3c0ca2,2022-01-06 18:13:58+00:00
2022-01-06 21:00:45+00:00,67.7,LANDUNG,B738,36000.0,462.0,1318,4d232c,2022-01-06 21:00:45+00:00
2022-01-06 21:06:13+00:00,67.9,LANDUNG,B738,150.0,127.0,1012,4ac98c,2022-01-06 21:06:13+00:00
2022-01-06 22:03:28+00:00,70.0,LANDUNG,B738,38000.0,430.0,1318,4d232c,2022-01-06 22:03:28+00:00
2022-01-06 23:00:42+00:00,67.9,LANDUNG,B738,34250.0,416.0,1318,4d232c,2022-01-06 23:00:42+00:00
2022-01-06 23:23:14+00:00,69.1,LANDUNG,B738,31000.0,398.0,99,39a204,2022-01-06 23:23:14+00:00
2022-01-06 23:42:49+00:00,68.1,LANDUNG,B738,2750.0,156.0,99,39a204,2022-01-06 23:42:49+00:00
2022-01-06 23:48:04+00:00,68.8,LANDUNG,B734,275.0,139.0,1234,4caa4f,2022-01-06 23:47:45+00:00
2022-01-07 03:48:50+00:00,67.3,LANDUNG,B738,9900.0,328.0,100,39a204,2022-01-07 03:48:50+00:00
2022-01-07 03:58:10+00:00,68.1,LANDUNG,B738,350.0,135.0,100,39a204,2022-01-07 03:57:58+00:00
2022-01-07 08:11:26+00:00,71.8,LANDUNG,E195,300.0,135.0,859,44082c,2022-01-07 08:11:26+00:00
2022-01-07 09:02:24+00:00,70.7,LANDUNG,A321,300.0,140.0,1101,4baa8a,2022-01-07 09:02:24+00:00
2022-01-07 09:57:13+00:00,69.8,LANDUNG,E190,24000.0,339.0,896,484acb,2022-01-07 09:57:13+00:00
2022-01-07 11:33:43+00:00,67.2,LANDUNG,A20N,375.0,131.0,1150,4bb867,2022-01-07 11:33:29+00:00
2022-01-07 12:00:07+00:00,69.4,LANDUNG,B738,39000.0,444.0,244,3c4969,2022-01-07 12:00:07+00:00
2022-01-07 14:28:47+00:00,68.9,LANDUNG,B38M,39000.0,423.0,544,3c7438,2022-01-07 14:28:47+00:00
2022-01-07 15:35:20+00:00,70.4,LANDUNG,B738,37525.0,435.0,1215,4bcdee,2022-01-07 15:35:20+00:00
2022-01-07 15:56:53+00:00,68.7,START,B38M,550.0,161.0,1207,4bcde9,2022-01-07 15:57:04+00:00
2022-01-07 16:08:13+00:00,67.8,LANDUNG,B738,33325.0,501.0,1319,4d232c,2022-01-07 16:08:13+00:00
2022-01-07 16:28:42+00:00,70.1,LANDUNG,B738,16625.0,145.0,1319,4d232c,2022-01-07 16:28:42+00:00
2022-01-07 16:30:50+00:00,69.8,LANDUNG,A320,250.0,137.0,871,4408d7,2022-01-07 16:30:50+00:00
2022-01-07 16:33:22+00:00,69.0,LANDUNG,E190,375.0,126.0,911,485207,2022-01-07 16:33:22+00:00
2022-01-07 21:10:13+00:00,67.1,LANDUNG,B38M,475.0,142.0,544,3c7438,2022-01-07 21:09:42+00:00
2022-01-07 21:46:52+00:00,68.5,LANDUNG,B738,36000.0,408.0,329,3c60d6,2022-01-07 21:46:52+00:00
2022-01-07 22:32:38+00:00,68.3,LANDUNG,B738,27075.0,392.0,1075,4ba8ce,2022-01-07 22:32:38+00:00
2022-01-07 22:55:09+00:00,69.3,LANDUNG,B738,13475.0,303.0,1013,4ac98c,2022-01-07 22:55:09+00:00
2022-01-07 23:37:15+00:00,68.5,LANDUNG,B738,23000.0,415.0,165,3c0ca6,2022-01-07 23:37:15+00:00
2022-01-08 00:11:58+00:00,69.2,LANDUNG,B738,36000.0,413.0,1320,4d232c,2022-01-08 00:11:58+00:00
2022-01-08 01:39:51+00:00,70.5,LANDUNG,B763,400.0,133.0,1369,507c45,2022-01-08 01:39:41+00:00
2022-01-08 02:35:30+00:00,68.6,LANDUNG,B738,37000.0,432.0,1076,4ba8ce,2022-01-08 02:35:30+00:00
2022-01-08 08:18:42+00:00,66.7,LANDUNG,E195,300.0,133.0,836,44081e,2022-01-08 08:18:42+00:00
2022-01-08 08:21:01+00:00,67.3,LANDUNG,A320,35975.0,365.0,872,4408d7,2022-01-08 08:21:01+00:00
2022-01-08 08:57:39+00:00,69.1,LANDUNG,A319,350.0,122.0,449,3c6589,2022-01-08 08:57:28+00:00
2022-01-08 09:06:47+00:00,67.6,LANDUNG,B38M,39000.0,449.0,545,3c7438,2022-01-08 09:06:47+00:00
2022-01-08 09:13:28+00:00,67.1,LANDUNG,E190,350.0,114.0,897,484b30,2022-01-08 09:13:16+00:00
2022-01-08 09:50:24+00:00,70.4,LANDUNG,A320,35950.0,430.0,1068,4b9064,2022-01-08 09:50:24+00:00
2022-01-08 10:56:34+00:00,71.4,LANDUNG,B738,12550.0,330.0,207,3c0d02,2022-01-08 10:56:34+00:00
2022-01-08 11:30:44+00:00,68.8,LANDUNG,A320,300.0,129.0,1068,4b9064,2022-01-08 11:30:44+00:00
2022-01-08 11:38:53+00:00,71.6,LANDUNG,B734,375.0,136.0,1236,4caa4f,2022-01-08 11:38:46+00:00
2022-01-08 13:11:54+00:00,66.6,LANDUNG,B738,37000.0,417.0,207,3c0d02,2022-01-08 13:11:54+00:00
2022-01-08 15:31:31+00:00,67.1,LANDUNG,B38M,36000.0,446.0,545,3c7438,2022-01-08 15:31:31+00:00
2022-01-08 16:20:27+00:00,67.0,LANDUNG,A319,22400.0,361.0,35,345102,2022-01-08 16:20:27+00:00
2022-01-08 17:16:57+00:00,68.1,LANDUNG,B38M,36975.0,494.0,1121,4bb062,2022-01-08 17:16:57+00:00
2022-01-08 17:33:16+00:00,70.0,LANDUNG,B738,37000.0,481.0,1310,4d229d,2022-01-08 17:33:16+00:00
2022-01-08 18:18:24+00:00,69.5,LANDUNG,E195,600.0,141.0,860,44082c,2022-01-08 18:18:24+00:00
2022-01-08 21:52:59+00:00,73.2,LANDUNG,B734,875.0,144.0,1236,4caa4f,2022-01-08 21:52:48+00:00
2022-01-08 22:50:33+00:00,69.0,LANDUNG,B738,9775.0,297.0,1173,4bcc66,2022-01-08 22:50:33+00:00
2022-01-08 22:59:51+00:00,69.5,LANDUNG,B738,38000.0,465.0,173,3c0caa,2022-01-08 22:59:51+00:00
2022-01-08 23:42:42+00:00,68.6,LANDUNG,B738,38000.0,430.0,1310,4d229d,2022-01-08 23:42:42+00:00
2022-01-09 00:21:51+00:00,66.3,LANDUNG,A20N,750.0,127.0,9,01022e,2022-01-09 00:21:51+00:00
2022-01-09 01:13:01+00:00,68.5,LANDUNG,B738,850.0,153.0,1311,4d229d,2022-01-09 01:12:59+00:00
2022-01-09 01:43:48+00:00,67.0,START,A20N,925.0,146.0,9,01022e,2022-01-09 01:43:48+00:00
2022-01-09 02:15:56+00:00,72.7,START,B738,1025.0,157.0,1174,4bcc66,2022-01-09 02:16:03+00:00
2022-01-09 09:11:15+00:00,74.6,LANDUNG,A333,700.0,110.0,1094,4ba9e6,2022-01-09 09:10:45+00:00
2022-01-09 10:35:50+00:00,67.8,LANDUNG,B738,39000.0,420.0,208,3c0d02,2022-01-09 10:35:50+00:00
2022-01-09 11:33:40+00:00,72.9,LANDUNG,B734,775.0,127.0,1237,4caa4f,2022-01-09 11:33:33+00:00
2022-01-09 12:01:48+00:00,67.3,LANDUNG,A20N,725.0,119.0,1138,4bb846,2022-01-09 12:01:48+00:00
2022-01-09 12:09:10+00:00,70.9,LANDUNG,A321,34000.0,350.0,810,4249ce,2022-01-09 12:09:10+00:00
2022-01-09 12:13:50+00:00,69.7,LANDUNG,B738,36000.0,442.0,1311,4d229d,2022-01-09 12:13:50+00:00
2022-01-09 14:48:52+00:00,72.5,LANDUNG,B738,35000.0,546.0,330,3c60d6,2022-01-09 14:48:52+00:00
2022-01-09 15:29:13+00:00,70.1,LANDUNG,B739,650.0,132.0,1113,4bab22,2022-01-09 15:28:55+00:00
2022-01-09 15:42:38+00:00,68.7,LANDUNG,A321,37000.0,414.0,1098,4baa6c,2022-01-09 15:42:38+00:00
2022-01-09 16:15:12+00:00,68.2,LANDUNG,A320,650.0,126.0,237,3c490e,2022-01-09 16:14:37+00:00
2022-01-09 22:14:53+00:00,70.7,LANDUNG,B38M,500.0,138.0,546,3c7438,2022-01-09 22:14:49+00:00
2022-01-09 22:53:16+00:00,70.2,LANDUNG,B738,2100.0,143.0,1169,4bcc56,2022-01-09 22:53:16+00:00
2022-01-09 22:55:24+00:00,67.6,LANDUNG,B738,38000.0,422.0,1321,4d232c,2022-01-09 22:55:24+00:00
2022-01-09 23:28:52+00:00,68.8,LANDUNG,B738,38000.0,398.0,1321,4d232c,2022-01-09 23:28:52+00:00
2022-01-10 00:56:42+00:00,68.3,LANDUNG,B738,12725.0,346.0,1170,4bcc56,2022-01-10 00:56:42+00:00
2022-01-10 05:11:43+00:00,68.8,LANDUNG,A321,200.0,133.0,807,424926,2022-01-10 05:11:43+00:00
2022-01-10 07:51:14+00:00,72.0,LANDUNG,B738,37000.0,448.0,1322,4d232c,2022-01-10 07:51:14+00:00
2022-01-10 08:06:45+00:00,68.1,LANDUNG,E195,125.0,116.0,841,440821,2022-01-10 08:06:45+00:00
2022-01-10 08:56:21+00:00,71.2,LANDUNG,B38M,39000.0,438.0,547,3c7438,2022-01-10 08:56:21+00:00
2022-01-10 09:05:05+00:00,68.3,LANDUNG,E190,75.0,123.0,899,484b30,2022-01-10 09:05:05+00:00
2022-01-10 10:24:00+00:00,72.3,LANDUNG,B734,30875.0,374.0,1238,4caa4f,2022-01-10 10:24:00+00:00
2022-01-10 11:12:01+00:00,68.0,LANDUNG,A320,36000.0,439.0,1069,4b9065,2022-01-10 11:12:01+00:00
2022-01-10 11:20:23+00:00,67.4,LANDUNG,A320,34900.0,428.0,1069,4b9065,2022-01-10 11:20:23+00:00
2022-01-10 11:29:04+00:00,71.5,LANDUNG,B734,75.0,130.0,1238,4caa4f,2022-01-10 11:28:49+00:00
2022-01-10 11:44:34+00:00,67.3,LANDUNG,A320,-100.0,129.0,1069,4b9065,2022-01-10 11:44:34+00:00
2022-01-10 13:34:15+00:00,67.9,LANDUNG,B738,37000.0,435.0,331,3c60d6,2022-01-10 13:34:15+00:00
2022-01-10 13:40:16+00:00,66.3,LANDUNG,A319,25.0,118.0,404,3c644a,2022-01-10 13:39:56+00:00
2022-01-10 14:25:47+00:00,70.7,LANDUNG,B738,36000.0,469.0,209,3c0d02,2022-01-10 14:25:47+00:00
2022-01-10 14:28:31+00:00,71.1,LANDUNG,B38M,25.0,140.0,1212,4bcdec,2022-01-10 14:28:14+00:00
2022-01-10 15:20:02+00:00,66.5,LANDUNG,A321,-150.0,136.0,1102,4baa8a,2022-01-10 15:20:02+00:00
2022-01-10 16:45:29+00:00,69.0,LANDUNG,B738,36000.0,405.0,209,3c0d02,2022-01-10 16:45:29+00:00
2022-01-10 17:42:15+00:00,68.3,LANDUNG,B738,2675.0,199.0,1265,4cac62,2022-01-10 17:42:15+00:00
2022-01-10 18:51:14+00:00,68.6,LANDUNG,A320,-250.0,140.0,1358,501c15,2022-01-10 18:50:58+00:00
2022-01-10 21:07:02+00:00,67.9,LANDUNG,B738,36000.0,392.0,331,3c60d6,2022-01-10 21:07:02+00:00
2022-01-10 21:26:13+00:00,68.7,LANDUNG,B38M,-100.0,143.0,547,3c7438,2022-01-10 21:26:07+00:00
2022-01-10 21:58:57+00:00,67.6,LANDUNG,B734,-175.0,136.0,1238,4caa4f,2022-01-10 21:58:57+00:00
2022-01-10 22:04:46+00:00,68.8,LANDUNG,B738,38000.0,447.0,1291,4d21a4,2022-01-10 22:04:46+00:00
2022-01-10 22:38:39+00:00,68.3,LANDUNG,B738,-125.0,141.0,1291,4d21a4,2022-01-10 22:38:28+00:00
2022-01-11 00:11:03+00:00,67.2,LANDUNG,B738,7625.0,276.0,224,3c4827,2022-01-11 00:11:03+00:00
2022-01-11 00:19:46+00:00,68.6,LANDUNG,B738,-225.0,132.0,224,3c4827,2022-01-11 00:19:28+00:00
2022-01-11 05:06:29+00:00,67.1,START,B738,150.0,144.0,93,39a202,2022-01-11 05:06:45+00:00
2022-01-11 05:59:17+00:00,66.7,START,A319,1700.0,177.0,471,3c658d,2022-01-11 06:00:04+00:00
2022-01-11 06:15:40+00:00,68.0,START,B738,300.0,154.0,1001,4ac98b,2022-01-11 06:15:40+00:00
2022-01-11 07:34:21+00:00,71.3,START,B734,50.0,169.0,1239,4caa4f,2022-01-11 07:34:37+00:00
2022-01-11 07:58:35+00:00,66.3,START,A319,-150.0,121.0,480,3c6590,2022-01-11 07:58:36+00:00
2022-01-11 11:29:01+00:00,70.8,START,B738,37000.0,447.0,210,3c0d02,2022-01-11 11:29:01+00:00
2022-01-11 12:54:51+00:00,71.1,START,B738,11650.0,357.0,1266,4cac62,2022-01-11 12:54:51+00:00
2022-01-11 16:30:21+00:00,66.5,LANDUNG,A321,-400.0,142.0,808,424926,2022-01-11 16:30:21+00:00
2022-01-11 18:19:30+00:00,69.1,START,A321,-125.0,149.0,808,424926,2022-01-11 18:19:44+00:00
2022-01-11 21:09:56+00:00,66.1,LANDUNG,B738,38000.0,417.0,134,3c0ca2,2022-01-11 21:09:56+00:00
2022-01-11 21:48:39+00:00,67.9,LANDUNG,B738,-450.0,132.0,134,3c0ca2,2022-01-11 21:48:38+00:00
2022-01-12 00:08:31+00:00,66.0,LANDUNG,B738,4750.0,191.0,225,3c4827,2022-01-12 00:08:31+00:00
2022-01-12 00:55:04+00:00,68.9,LANDUNG,B734,-300.0,133.0,1240,4caa4f,2022-01-12 00:54:54+00:00
2022-01-12 04:45:30+00:00,69.4,LANDUNG,B738,1375.0,118.0,94,39a202,2022-01-12 04:45:30+00:00
2022-01-12 04:48:32+00:00,68.9,LANDUNG,B738,-275.0,131.0,94,39a202,2022-01-12 04:47:58+00:00
2022-01-12 07:12:38+00:00,66.7,LANDUNG,CRJ9,-300.0,117.0,283,3c4dc4,2022-01-12 07:12:36+00:00
2022-01-12 10:50:27+00:00,68.0,LANDUNG,E190,-400.0,111.0,969,485871,2022-01-12 10:50:21+00:00
2022-01-12 11:23:12+00:00,70.2,LANDUNG,B734,-350.0,131.0,1240,4caa4f,2022-01-12 11:22:59+00:00
2022-01-12 11:43:32+00:00,66.0,LANDUNG,A319,-425.0,109.0,383,3c6446,2022-01-12 11:43:22+00:00
2022-01-12 12:09:42+00:00,66.8,LANDUNG,A321,-425.0,130.0,805,424615,2022-01-12 12:09:42+00:00
2022-01-12 13:18:17+00:00,70.5,LANDUNG,B738,34000.0,444.0,192,3c0cb2,2022-01-12 13:18:17+00:00
2022-01-12 13:39:01+00:00,70.3,LANDUNG,B738,36000.0,412.0,1198,4bcde3,2022-01-12 13:39:01+00:00
2022-01-12 15:34:31+00:00,67.5,LANDUNG,B738,36000.0,376.0,192,3c0cb2,2022-01-12 15:34:31+00:00
2022-01-12 15:38:12+00:00,66.4,LANDUNG,A321,-525.0,141.0,1103,4baa8f,2022-01-12 15:38:12+00:00
2022-01-12 16:25:18+00:00,67.9,LANDUNG,B738,40975.0,457.0,1204,4bcde8,2022-01-12 16:25:18+00:00
2022-01-12 16:52:04+00:00,68.7,LANDUNG,B738,26875.0,468.0,1267,4cac62,2022-01-12 16:52:04+00:00
2022-01-12 19:07:58+00:00,71.1,LANDUNG,B38M,-375.0,135.0,549,3c7438,2022-01-12 19:07:32+00:00
2022-01-12 20:22:02+00:00,70.1,LANDUNG,B738,36000.0,504.0,1015,4ac98c,2022-01-12 20:22:02+00:00
2022-01-12 20:47:14+00:00,66.3,LANDUNG,B738,38000.0,392.0,1292,4d21a4,2022-01-12 20:47:14+00:00
2022-01-12 20:57:54+00:00,66.3,LANDUNG,B738,39000.0,461.0,1198,4bcde3,2022-01-12 20:57:54+00:00
2022-01-12 22:36:37+00:00,68.0,LANDUNG,B738,6925.0,293.0,1015,4ac98c,2022-01-12 22:36:37+00:00
2022-01-13 00:12:38+00:00,67.3,LANDUNG,A320,-525.0,120.0,1,01022b,2022-01-13 00:12:38+00:00
2022-01-13 00:21:55+00:00,67.3,LANDUNG,B738,1200.0,147.0,226,3c4827,2022-01-13 00:21:55+00:00
2022-01-13 00:24:26+00:00,70.0,LANDUNG,B738,-375.0,121.0,226,3c4827,2022-01-13 00:24:13+00:00
2022-01-13 04:25:43+00:00,67.5,LANDUNG,B738,37000.0,463.0,1325,4d232c,2022-01-13 04:25:43+00:00
2022-01-13 05:22:57+00:00,69.0,LANDUNG,B738,23025.0,427.0,95,39a202,2022-01-13 05:22:57+00:00
2022-01-13 09:15:02+00:00,67.7,LANDUNG,B739,-425.0,129.0,1114,4bab27,2022-01-13 09:14:54+00:00
2022-01-13 11:15:19+00:00,67.0,LANDUNG,A320,-525.0,110.0,507,3c66b3,2022-01-13 11:14:59+00:00
2022-01-13 11:34:07+00:00,67.7,LANDUNG,B734,-375.0,119.0,1241,4caa4f,2022-01-13 11:33:59+00:00
2022-01-13 13:29:55+00:00,67.0,LANDUNG,B738,35000.0,460.0,358,3c618b,2022-01-13 13:29:55+00:00
2022-01-13 16:43:09+00:00,66.1,LANDUNG,E190,-425.0,112.0,909,485206,2022-01-13 16:42:58+00:00
2022-01-13 17:47:34+00:00,66.0,LANDUNG,B738,-375.0,130.0,135,3c0ca2,2022-01-13 17:47:26+00:00
2022-01-13 20:00:21+00:00,66.3,LANDUNG,A321,-300.0,132.0,1361,502ced,2022-01-13 20:00:05+00:00
2022-01-13 20:56:26+00:00,66.5,LANDUNG,B738,40000.0,420.0,1293,4d21a4,2022-01-13 20:56:26+00:00
2022-01-13 22:58:31+00:00,67.9,LANDUNG,B738,28725.0,466.0,95,39a202,2022-01-13 22:58:31+00:00
2022-01-14 00:15:24+00:00,68.0,LANDUNG,B738,-375.0,127.0,250,3c4969,2022-01-14 00:15:24+00:00
2022-01-14 04:14:46+00:00,67.0,LANDUNG,B738,1925.0,128.0,1016,4ac98c,2022-01-14 04:14:46+00:00
2022-01-14 04:18:04+00:00,68.1,LANDUNG,B738,-250.0,127.0,1016,4ac98c,2022-01-14 04:17:56+00:00
2022-01-14 05:11:13+00:00,66.0,LANDUNG,A321,-350.0,121.0,806,424615,2022-01-14 05:11:13+00:00
2022-01-14 07:14:54+00:00,67.8,LANDUNG,B738,39000.0,460.0,1294,4d21a4,2022-01-14 07:14:54+00:00
2022-01-14 07:53:31+00:00,68.5,LANDUNG,E195,-300.0,120.0,843,440821,2022-01-14 07:53:31+00:00
2022-01-14 09:03:53+00:00,68.8,LANDUNG,E190,-300.0,113.0,902,484cc2,2022-01-14 09:03:29+00:00
2022-01-14 09:13:12+00:00,66.4,LANDUNG,A319,-325.0,114.0,465,3c658c,2022-01-14 09:13:12+00:00
2022-01-14 11:13:37+00:00,67.6,LANDUNG,A320,-275.0,122.0,792,4242bc,2022-01-14 11:13:37+00:00
2022-01-14 11:31:16+00:00,70.7,LANDUNG,B734,-275.0,126.0,1242,4caa4f,2022-01-14 11:31:16+00:00
2022-01-14 16:23:30+00:00,66.4,LANDUNG,B738,21875.0,332.0,359,3c618b,2022-01-14 16:23:30+00:00
2022-01-14 16:25:14+00:00,67.1,LANDUNG,A321,-325.0,125.0,811,4249ce,2022-01-14 16:25:14+00:00
2022-01-14 21:01:18+00:00,67.4,LANDUNG,B38M,-200.0,138.0,551,3c7438,2022-01-14 21:00:47+00:00
2022-01-14 21:07:11+00:00,67.3,LANDUNG,B738,36000.0,391.0,1077,4ba8ce,2022-01-14 21:07:11+00:00
2022-01-14 21:34:50+00:00,69.7,LANDUNG,E170,-300.0,112.0,87,3986ec,2022-01-14 21:34:43+00:00
2022-01-14 22:26:45+00:00,66.7,LANDUNG,B738,36000.0,373.0,1077,4ba8ce,2022-01-14 22:26:45+00:00
2022-01-14 23:25:39+00:00,69.1,LANDUNG,B738,23200.0,492.0,227,3c4827,2022-01-14 23:25:39+00:00
2022-01-15 00:05:11+00:00,69.1,LANDUNG,B738,15600.0,384.0,336,3c60d6,2022-01-15 00:05:11+00:00
2022-01-15 00:17:46+00:00,67.8,LANDUNG,B738,-275.0,125.0,336,3c60d6,2022-01-15 00:17:43+00:00
2022-01-15 01:06:12+00:00,71.5,LANDUNG,B734,-325.0,116.0,1243,4caa4f,2022-01-15 01:06:06+00:00
2022-01-15 07:16:49+00:00,66.0,LANDUNG,A320,36000.0,454.0,16,02a1b4,2022-01-15 07:16:49+00:00
2022-01-15 08:25:11+00:00,66.9,LANDUNG,A320,-150.0,137.0,16,02a1b4,2022-01-15 08:24:59+00:00
2022-01-15 11:23:13+00:00,71.7,LANDUNG,B734,-125.0,142.0,1243,4caa4f,2022-01-15 11:22:48+00:00
2022-01-15 12:00:59+00:00,66.2,LANDUNG,A20N,-275.0,130.0,1140,4bb84b,2022-01-15 12:00:59+00:00
2022-01-15 14:47:49+00:00,68.7,LANDUNG,B738,32475.0,466.0,1327,4d232c,2022-01-15 14:47:49+00:00
2022-01-15 15:59:32+00:00,69.2,LANDUNG,B38M,-75.0,150.0,1127,4bb068,2022-01-15 15:59:25+00:00
2022-01-15 17:54:08+00:00,69.0,LANDUNG,B738,35000.0,448.0,179,3c0caa,2022-01-15 17:54:08+00:00
2022-01-15 19:52:26+00:00,66.8,LANDUNG,B737,25.0,131.0,1376,89605e,2022-01-15 19:51:47+00:00
2022-01-15 21:01:00+00:00,67.4,LANDUNG,B738,36000.0,368.0,1166,4bcc52,2022-01-15 21:01:00+00:00
2022-01-15 22:55:29+00:00,67.1,LANDUNG,B738,36000.0,510.0,360,3c618b,2022-01-15 22:55:29+00:00
2022-01-15 23:08:05+00:00,67.4,LANDUNG,B738,18375.0,395.0,360,3c618b,2022-01-15 23:08:05+00:00
2022-01-15 23:23:13+00:00,68.3,LANDUNG,B738,25.0,143.0,360,3c618b,2022-01-15 23:23:02+00:00
2022-01-16 01:21:41+00:00,68.5,LANDUNG,B734,50.0,142.0,1244,4caa4f,2022-01-16 01:21:27+00:00
2022-01-16 09:01:02+00:00,66.4,LANDUNG,E190,35000.0,481.0,46,398561,2022-01-16 09:01:02+00:00
2022-01-16 11:02:34+00:00,68.0,LANDUNG,B738,36000.0,398.0,1221,4bce04,2022-01-16 11:02:34+00:00
2022-01-16 11:24:18+00:00,70.6,LANDUNG,B734,75.0,131.0,1244,4caa4f,2022-01-16 11:24:18+00:00
2022-01-16 12:38:47+00:00,69.9,LANDUNG,B738,19400.0,391.0,138,3c0ca2,2022-01-16 12:38:47+00:00
2022-01-16 13:30:34+00:00,68.1,LANDUNG,B738,35000.0,438.0,138,3c0ca2,2022-01-16 13:30:34+00:00
